"Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff"
"28_12_PSME",411390.204528,5276827.463546,269.339138,26.729395,16.037637,3.621471,3.621471,0,244,120,50,0.301,1.359946,21.934779,0,411390.441500085,5276828.05200018,411390.577865,5276828.347252,-32767,27.255574,16.353345,3.621471,3.621471,0,244,120,50,0.301,0.01,90,0,411390.582621995,5276828.347252,-0.373337000026368,-0.883705999702215,-0.1411219103029,-0.295251820236444,0.959331438814751,0.327244604112082,28,"T3",2021,28,"28_A_Alt-2_Planned",12,"PSME",30.1,"Y",10.7,354,0,0,NA,NA,NA,NA,411389.202845443,5276828.82858428,25.2687606261595,22.6341954874175,1.001682556991,-1.36503827944398,1.69313243703126,1.37501955701737,-0.481332279741764,1.45683202384545,0.526178999999999
"28_14_PSME",411395.187,5276832.522,265.484703,32.75833,19.654998,4.524499,4.524499,0,244,120,50,0.422,0.453948,65.409883,0,411395.422999808,5276832.62999991,411395.132865,5276832.296252,-32767,32.453676,19.472205,4.524499,4.524499,0,244,120,50,0.422,0.796522,44.461184,0,411395.44886512,5276832.61825212,0.054134999983944,0.225747999735177,-0.0258653120254166,0.0117477886378765,0.232148137204878,0.0284081837513837,28,"T3",2021,28,"28_A_Alt-2_Planned",14,"PSME",42.2,"Y",14.1,20,0,0,NA,NA,NA,NA,411395.143784021,5276831.43686595,32.6210042150569,28.2781203576082,0.0432159789488651,1.08513404987752,1.08599425736976,-0.0109190210350789,0.859386050142348,0.859455413735716,0.304653999999999
"28_30_PSME",411390.594345,5276801.734727,279.445387,29.624771,17.774863,4.658498,4.658498,0,244,120,50,0.442,0.506661,81.599039,0,411390.85349963,5276801.77300007,411390.474865,5276801.716252,-32767,29.61535,17.76921,4.658498,4.658498,0,244,120,50,0.442,1.184878,75.918374,0,411391.068864808,5276801.86525195,0.119479999993928,0.0184749998152256,-0.215365177835338,-0.0922518810257316,0.120899942170051,0.234291633177185,28,"T3",2021,28,"28_A_Alt-2_Planned",30,"PSME",44.2,"Y",16,174,0,0,NA,NA,NA,NA,411391.993755412,5276802.27484967,33.7267435499398,29.1156120108772,-1.39941041200655,-0.540122670121491,1.50002733308813,-1.51889041200047,-0.558597669936717,1.61835083975191,0.00942099999999968
"28_36_PSME",411399.74284,5276811.565156,272.925995,25.991548,15.594928,4.896979,4.896979,0,244,120,50,0.479,1.780171,35.437857,0,411400.210999963,5276812.22300012,411400.236865,5276812.211252,-32767,26.430567,15.85834,4.896979,4.896979,0,244,120,50,0.479,0.01,90,0,411400.241478004,5276812.211252,-0.494024999963585,-0.646096000447869,-0.0304780409787782,0.0117481155321002,0.813326959090717,0.0326638822012885,28,"T3",2021,28,"28_A_Alt-2_Planned",36,"PSME",47.9,"Y",11.5,126,0,0,NA,NA,NA,NA,411399.624995435,5276811.4276696,35.7028269107622,30.6061215470911,0.117844565014821,0.137486400082707,0.181079683319898,0.611869564978406,0.783582400530577,0.994175911480521,0.439018999999998
"28_37_PSME",411395.638,5276827.947,266.977112,33.883035,20.329821,4.230244,4.230244,0,244,120,50,0.38,0.177232,52.364747,0,411395.721000209,5276828.01100016,411395.663865,5276827.976753,-32767,33.92331,20.353986,4.230244,4.230244,0,244,120,50,0.38,0.145245,74.832534,0,411395.746864978,5276827.99925299,-0.0258650000323541,-0.0297530004754663,-0.0258647692971863,0.0117471646517515,0.0394238413141943,0.028407431565561,28,"T3",2021,28,"28_A_Alt-2_Planned",37,"PSME",38,"Y",10.4,29,0,0,NA,NA,NA,NA,411395.363320051,5276827.28324495,30.2052973683533,26.439022897166,0.274679948983248,0.663755049929023,0.718345209965041,0.300544949015602,0.693508050404489,0.755831120260754,0.0402750000000012
"28_8_PSME",411386.8835,5276823.973,272.162017,25.388426,15.233056,4.287714,4.287714,0,244,120,50,0.388,0.944001,68.249464,0,411387.271999982,5276824.12799999,411386.909365,5276823.961252,-32767,25.374937,15.224963,4.287714,4.287714,0,244,120,50,0.388,0.944503,68.249464,0,411387.297865037,5276824.11625201,-0.0258650000323541,0.0117480000481009,-0.025865055678878,0.0117479776963592,0.0284079871128501,0.0284080285346521,28,"T3",2021,28,"28_A_Alt-2_Planned",8,"PSME",38.8,"Y",6.4,323,0,0,NA,NA,NA,NA,411386.469683852,5276823.29846726,30.6757005284326,26.7982109498853,0.413816148007754,0.67453274037689,0.791352148030402,0.439681148040108,0.662784740328789,0.795363516861672,0.0134889999999999
"29_1_PSME",411558.7305,5276822.493,211.906406,31.504924,18.902955,4.711069,4.711069,0,244,120,50,0.45,0.950279,117.96283,0,411559.191999931,5276822.24800004,411558.876809,5276822.619788,-32767,31.553494,18.932096,4.711069,4.711069,0,244,120,50,0.45,0.911813,132.619094,0,411559.246308828,5276822.27978816,-0.146308999974281,-0.126788000576198,-0.0543088974663988,-0.031788126565516,0.193601447731116,0.0629280647609719,29,"T3",2021,29,"29_A_Alt-2_Planned",1,"PSME",45,"Y",17.5,104,0,0,NA,NA,NA,NA,411559.03447521,5276822.25576683,34.1614706887005,29.4441798488164,-0.303975210001227,0.23723316937685,0.385591111085143,-0.157666210026946,0.364021169953048,0.396698936169795,0.0485700000000016
"29_11_PSME",411537.287,5276816.4665,219.458678,24.820383,14.89223,2.900741,2.900741,0,244,120,50,0.22,0.118973,104.036244,0,411537.336999939,5276816.45400001,411537.341309,5276816.498288,-32767,24.82038,14.892229,2.900741,2.900741,0,244,120,50,0.22,0.118973,104.036244,0,411537.391308933,5276816.48578802,-0.0543089999700896,-0.0317879999056458,-0.0543089939164929,-0.031788001768291,0.0629280892428217,0.0629280849592814,29,"T3",2021,29,"29_A_Alt-2_Planned",11,"PSME",22,"Y",10.8,202,0,0,NA,NA,NA,NA,411538.008548791,5276816.47581437,19.5550511707353,18.1296312378103,-0.721548790985253,-0.00931437034159899,0.721608907419483,-0.667239791015163,0.0224736295640469,0.66761815638862,2.99999999953116e-06
"29_12_PSME",411532.819,5276811.268,221.695593,32.07603,19.245618,4.775986,4.775986,0,244,120,50,0.46,0.358113,30.914744,0,411532.922000007,5276811.44000001,411533.050693,5276811.721194,-32767,32.012778,19.207667,4.775986,4.775986,0,244,120,50,0.46,0.465816,196.60699,0,411532.976308818,5276811.47178836,-0.231693000008818,-0.453193999826908,-0.0543088109698147,-0.0317883510142565,0.508985704840713,0.0629281034924829,29,"T3",2021,29,"29_A_Alt-2_Planned",12,"PSME",46,"Y",17.6,210,0,0,NA,NA,NA,NA,411533.2543,5276811.24735289,34.6989941605495,29.8499154124713,-0.435299999953713,0.0206471104174852,0.435789390793643,-0.203606999944896,0.473841110244393,0.515733660123324,0.0632520000000056
"29_14_PSME",411531.004,5276815.065,223.094659,28.558215,17.13493,4.884385,4.884385,0,244,120,50,0.477,0.943534,162.297103,0,411531.146999976,5276814.61700007,411530.908309,5276815.239287,-32767,28.471158,17.082696,4.884385,4.884385,0,244,120,50,0.477,1.326694,153.609868,0,411531.201308961,5276814.64878707,0.0956909999949858,-0.174286999739707,-0.0543089855927974,-0.0317869987338781,0.198828382677898,0.0629275711006411,29,"T3",2021,29,"29_A_Alt-2_Planned",14,"PSME",47.7,"Y",14.8,220,0,0,NA,NA,NA,NA,411532.541043377,5276815.15194224,35.5982136741183,30.527404288319,-1.53704337700037,-0.086942239664495,1.53950033966173,-1.63273437699536,0.0873447600752115,1.63506900555757,0.0870570000000015
"29_17_PSME",411526.457,5276822.022,225.529145,32.128152,19.276892,3.807043,3.807043,0,244,120,50,0.324,0.513767,85.021645,0,411526.7440001,5276822.04700001,411526.556762,5276821.896273,-32767,32.125426,19.275256,3.807043,3.807043,0,244,120,50,0.324,0.53996,52.92514,0,411526.798309123,5276822.0787871,-0.0997620000271127,0.125726999714971,-0.0543090236024,-0.0317870965227485,0.160498395963131,0.0629276533011725,29,"T3",2021,29,"29_A_Alt-2_Planned",17,"PSME",32.4,"Y",15.7,253,0,0,NA,NA,NA,NA,411527.040315331,5276821.89916424,26.7640581729317,23.794018277369,-0.583315331023186,0.122835760004818,0.596108546610977,-0.483553330996074,-0.00289123971015215,0.483561974502194,0.00272600000000267
"29_18_PSME",411525.5955,5276829.443,226.181861,32.746246,19.647748,5.130286,5.130286,0,244,120,50,0.517,2.008456,54.343349,0,411526.528000093,5276830.11200007,411525.310809,5276829.385788,-32767,32.650315,19.590189,5.130286,5.130286,0,244,120,50,0.517,2.59856,59.198874,0,411526.582309093,5276830.14378805,0.284691000008024,0.0572119997814298,-0.0543089997954667,-0.0317879766225815,0.290382813548872,0.0629280773307256,29,"T3",2021,29,"29_A_Alt-2_Planned",18,"PSME",51.7,"Y",15.9,280,0,0,NA,NA,NA,NA,411526.395856727,5276829.25040602,37.6455259926563,32.0642879639888,-0.800356726977043,0.192593979649246,0.823203092447143,-1.08504772698507,0.135381979867816,1.0934609505183,0.0959310000000002
"29_19_TSHE",411524.850881,5276832.869251,226.247948,28.733703,17.240222,3.472477,3.472477,0,244,120,50,0.284,0.913804,359.82728,0,411524.849499589,5276833.32750012,411524.898309,5276833.595788,-32767,28.92325,17.35395,3.472477,3.472477,0,244,120,50,0.284,0.022803,92.489553,0,411524.909809225,5276833.59528799,-0.0474280000198632,-0.726537000387907,-0.0603096360573545,-0.26778787560761,0.728083393656621,0.274495170310531,29,"T3",2021,29,"29_A_Alt-2_Planned",19,"TSHE",28.4,"Y",17.6,291,0,0,NA,NA,NA,NA,411525.623284494,5276832.79667591,26.8205721685442,21.702979871698,-0.772403493989259,0.0725750895217061,0.775805582053841,-0.724975493969396,0.799112089909613,1.07896691288282,0.189547000000001
"29_2_PSME",411555.444381,5276823.150878,213.495345,32.673164,19.603899,4.04601,4.04601,0,244,120,50,0.355,0.320106,9.338066,0,411555.473999977,5276823.33099986,411555.499989,5276823.35563,-32767,32.65069,19.590414,4.04601,4.04601,0,244,120,50,0.355,0.051259,75.81632,0,411555.528309076,5276823.3627875,-0.0556079999660142,-0.204752000048757,-0.0543090987484902,-0.0317876357585192,0.212168874211526,0.0629279905446658,29,"T3",2021,29,"29_A_Alt-2_Planned",2,"PSME",35.5,"Y",13.8,104,0,0,NA,NA,NA,NA,411555.444381023,5276823.15087784,28.7021453111106,25.2875596980884,-2.29920260608196e-08,1.60187482833862e-07,1.61829116413056e-07,0.0556079769739881,0.204752160236239,0.212169022773227,0.0224740000000025
"29_20_PSME",411528.937981,5276835.416814,223.5579,31.206001,18.7236,4.351547,4.351547,0,244,120,50,0.397,0.43515,161.54643,0,411529.013000386,5276835.19199942,411529.019468,5276835.237435,-32767,31.184203,18.710521,4.351547,4.351547,0,244,120,50,0.397,0.091407,105.921688,0,411529.06730927,5276835.22378748,-0.0814869999885559,0.179379000328481,-0.0543088832637295,-0.0317880576476455,0.197020194208564,0.0629280176897654,29,"T3",2021,29,"29_A_Alt-2_Planned",20,"PSME",39.7,"Y",14.9,300,0,0,NA,NA,NA,NA,411529.150521484,5276833.9394,31.1989957225955,27.197165751883,-0.212540484033525,1.47741400077939,1.49262372587741,-0.131053484044969,1.29803500045091,1.30463400157896,0.0217980000000004
"29_22_PSME",411533.3685,5276842.6155,220.230904,35.249566,21.149739,4.98424,4.98424,0,244,120,50,0.493,0.29716,202.005101,0,411533.299999988,5276842.44599997,411533.181554,5276842.808113,-32767,35.180451,21.10827,4.98424,4.98424,0,244,120,50,0.493,0.607118,152.391103,0,411533.354309272,5276842.47778758,0.186945999972522,-0.192613000050187,-0.0543092836742289,-0.0317876152694225,0.268418655637159,0.0629281397923433,29,"T3",2021,29,"29_A_Alt-2_Planned",22,"PSME",49.3,"Y",17.6,334,0,0,NA,NA,NA,NA,411534.338967816,5276842.30817521,36.4283663043673,31.1515001832883,-0.97046781599056,0.307324790395796,1.01796675223963,-1.15741381596308,0.499937790445983,1.26077140501291,0.0691150000000036
"29_23_TSHE",411534.445,5276836.013,221.927356,31.751682,19.051008,4.882413,4.882413,0,244,120,50,0.451,0.464685,286.816457,0,411534.198499832,5276836.08750005,411534.664265,5276835.963308,-32767,31.827799,19.096679,4.882413,4.882413,0,244,120,50,0.451,0.721473,292.982475,0,411534.29530862,5276836.11978752,-0.219265000021551,0.0496920002624393,-0.0968087875517085,-0.0322874719277024,0.224825343599277,0.102051076381947,29,"T3",2021,29,"29_A_Alt-2_Planned",23,"TSHE",45.1,"Y",11.6,326,0,0,NA,NA,NA,NA,411535.56766232,5276836.10623584,36.7905133266644,30.5150806065476,-1.12266231997637,-0.0932358400896192,1.12652723294732,-0.90339731995482,-0.142927840352058,0.914633853106944,0.076117
"29_26_PSME",411540.921619,5276842.763128,216.766383,27.169642,16.301785,3.2975,3.2975,0,244,120,50,0.263,0.06875,115.679756,0,411540.951000206,5276842.74900056,411541.005309,5276842.780787,-32767,27.171664,16.302998,3.2975,3.2975,0,244,120,50,0.263,0.393861,130.983926,0,411541.146308933,5276842.65828706,-0.0836899999994785,-0.017659000121057,-0.195308727852535,0.0907135047018528,0.0855327795946571,0.215347252387089,29,"T3",2021,29,"29_A_Alt-2_Planned",26,"PSME",26.3,"Y",14.9,356,0,0,NA,NA,NA,NA,411541.014928541,5276841.35310435,22.6806920019363,20.6093720618196,-0.0933095410000533,1.41002365015447,1.41310769739485,-0.00961954100057483,1.42768265027553,1.42771505751912,0.00202200000000019
"29_30_TSHE",411547.9155,5276840.7475,215.710082,27.712623,16.627573,3.433397,3.433397,0,244,120,50,0.28,0.409412,7.107072,0,411547.939999977,5276840.94399982,411547.969809,5276840.779287,-32767,27.713354,16.628012,3.433397,3.433397,0,244,120,50,0.28,0.584524,322.400517,0,411547.797308898,5276841.00328713,-0.0543089999700896,-0.0317870005965233,0.142691079119686,-0.0592873068526387,0.0629275844497035,0.154517729772927,29,"T3",2021,29,"29_A_Alt-2_Planned",30,"TSHE",28,"Y",15,26,0,0,NA,NA,NA,NA,411548.629867202,5276839.97131069,26.5410144040664,21.4587339902391,-0.714367202017456,0.776189309544861,1.05488878255955,-0.660058202047367,0.807976310141385,1.04331325489504,0.000730999999998261
"29_32_PSME",411551.1515,5276838.745,215.093739,30.725307,18.435184,3.646102,3.646102,0,244,120,50,0.304,2.403877,51.85401,0,411552.164999952,5276839.54099997,411552.041276,5276839.061262,-32767,31.524057,18.914434,3.646102,3.646102,0,244,120,50,0.304,0.94849,5.391579,0,411552.090308564,5276839.58078732,-0.889775999996345,-0.316262000240386,0.0746913885232061,-0.0397873464971781,0.944310850814257,0.0846276341440019,29,"T3",2021,29,"29_A_Alt-2_Planned",32,"PSME",30.4,"Y",15.3,36,0,0,NA,NA,NA,NA,411551.04741436,5276838.86736001,25.4667152055257,22.7881375618566,0.104085639992263,-0.12236000970006,0.160641814065945,0.993861639988609,0.193901990540326,1.01260008955972,0.798749999999998
"29_34_PSME",411557.172,5276834.88,213.267088,32.830261,19.698157,4.775986,4.775986,0,244,120,50,0.46,1.367563,56.71556,0,411557.827000227,5276835.31000014,411557.465309,5276835.047287,-32767,32.950167,19.7701,4.775986,4.775986,0,244,120,50,0.46,0.88632,54.704075,0,411557.881309129,5276835.34178709,-0.293308999971487,-0.167287000454962,-0.054308901890181,-0.0317869521677494,0.337661235538657,0.0629274753397282,29,"T3",2021,29,"29_A_Alt-2_Planned",34,"PSME",46,"Y",17.1,59,0,0,NA,NA,NA,NA,411556.711860842,5276835.29655108,34.6989941605495,29.8499154124713,0.460139158007223,-0.416551080532372,0.620679343481224,0.75344815797871,-0.24926408007741,0.793609922051349,0.119906
"29_36_PSME",411557.8565,5276829.674,213.399318,31.722231,19.033338,4.393631,4.393631,0,244,120,50,0.403,0.857576,99.333367,0,411558.325000072,5276829.59699999,411557.910809,5276829.722287,-32767,31.727062,19.036237,4.393631,4.393631,0,244,120,50,0.403,1.380567,97.70609,0,411558.668309172,5276829.61978697,-0.0543090000282973,-0.0482870005071163,-0.343309099727776,-0.0227869804948568,0.0726711903167125,0.344064506213543,29,"T3",2021,29,"29_A_Alt-2_Planned",36,"PSME",40.3,"Y",16.3,74,0,0,NA,NA,NA,NA,411557.722865644,5276830.9822889,31.5444566565554,27.460191536539,0.133634355966933,-1.30828890018165,1.31509618942236,0.18794335599523,-1.26000189967453,1.27394171461892,0.00483099999999936
"29_37_PSME",411551.965,5276823.336,214.745308,30.878929,18.527357,4.150065,4.150065,0,244,120,50,0.369,0.227562,170.614482,0,411551.984999992,5276823.21500004,411551.875309,5276823.051288,-32767,30.868632,18.521179,4.150065,4.150065,0,244,120,50,0.369,0.642086,55.184378,0,411552.159309181,5276823.24878813,0.0896910000010394,0.284711999818683,-0.174309189198539,-0.0337880840525031,0.298505273524506,0.177553732889486,29,"T3",2021,29,"29_A_Alt-2_Planned",37,"PSME",36.9,"Y",10.3,108,0,0,NA,NA,NA,NA,411551.850182118,5276823.30652496,29.5502085196305,25.9379089372788,0.114817882014904,0.0294750398024917,0.118540811544999,0.0251268820138648,-0.255236960016191,0.256470789677977,0.0102969999999978
"29_4_PSME",411554.755,5276817.4835,212.560598,33.211725,19.927035,4.840044,4.840044,0,244,120,50,0.47,1.282222,101.211655,0,411555.483999828,5276817.33900004,411554.685964,5276817.690937,-32767,33.114393,19.868636,4.840044,4.840044,0,244,120,50,0.47,1.575558,110.586695,0,411555.538308556,5276817.37078762,0.0690360000007786,-0.207437000237405,-0.0543087280238979,-0.0317875808104873,0.218623142333104,0.0629276428396692,29,"T3",2021,29,"29_A_Alt-2_Planned",4,"PSME",47,"Y",15.9,127,0,0,NA,NA,NA,NA,411554.75260461,5276816.92054113,35.2301317631941,30.250272558853,0.00239539000904188,0.562958870083094,0.562963966252307,-0.0666406099917367,0.770395870320499,0.773272764234555,0.0973320000000015
"29_40_PSME",411546.325,5276819.3925,216.114722,25.005525,15.003314,3.279796,3.279796,0,244,120,50,0.261,1.173171,93.527468,0,411546.835999799,5276819.36100001,411546.240309,5276819.338788,-32767,24.973522,14.984112,3.279796,3.279796,0,244,120,50,0.261,0.929628,75.346406,0,411546.632309067,5276819.44128802,0.0846909999963827,0.0537120001390576,0.203690732130781,-0.080288004130125,0.10028730946299,0.218943092978912,29,"T3",2021,29,"29_A_Alt-2_Planned",40,"PSME",26.1,"Y",8.6,147,0,0,NA,NA,NA,NA,411546.738195701,5276819.27683312,22.5401472054088,20.4987257145037,-0.413195700966753,0.115666880272329,0.429079846286609,-0.497886700963136,0.0619548801332712,0.501726593044741,0.0320029999999996
"29_41_PSME",411541.7305,5276820.2265,218.701893,30.838311,18.502987,3.72727,3.72727,0,244,120,50,0.314,1.544037,76.35676,0,411542.53799995,5276820.42249999,411542.244309,5276820.336787,-32767,31.055375,18.633226,3.72727,3.72727,0,244,120,50,0.314,0.880405,91.561134,0,411542.721308942,5276820.323787,-0.513808999967296,-0.11028700042516,-0.183308991661761,0.0987129872664809,0.525512046398721,0.208198079431881,29,"T3",2021,29,"29_A_Alt-2_Planned",41,"PSME",31.4,"Y",6.3,177,0,0,NA,NA,NA,NA,411542.384016524,5276820.19803393,26.1201822480271,23.2954393575461,-0.653516524005681,0.0284660700708628,0.654136197052072,-0.139707524038386,0.138753070496023,0.196902531332155,0.217064000000001
"29_48_PSME",411531.617,5276828.3385,223.548368,30.274607,18.164764,4.244677,4.244677,0,244,120,50,0.382,1.740602,54.538374,0,411532.366000173,5276828.87200012,411531.934309,5276828.541287,-32767,30.38399,18.230393,4.244677,4.244677,0,244,120,50,0.382,1.143394,53.281303,0,411532.420309194,5276828.90378715,-0.317308999947272,-0.20278700068593,-0.0543090211576782,-0.0317870303988457,0.376573457767184,0.0629276177896659,29,"T3",2021,29,"29_A_Alt-2_Planned",48,"PSME",38.2,"Y",9.5,276,0,0,NA,NA,NA,NA,411532.606341994,5276827.4824204,30.3233680419648,26.5292290640883,-0.98934199399082,0.856079599820077,1.30830801507208,-0.672032994043548,1.05886660050601,1.25412392639256,0.109383000000001
"29_5_PSME",411547.5255,5276810.145,213.561397,30.042305,18.025383,4.591966,4.591966,0,244,120,50,0.432,0.768684,180.781904,0,411547.519999999,5276809.74200005,411547.519309,5276810.155787,-32767,30.022448,18.013469,4.591966,4.591966,0,244,120,50,0.432,0.736559,171.806912,0,411547.574309033,5276809.77378678,0.00619099999312311,-0.0107870008796453,-0.0543090340797789,-0.0317867277190089,0.0124373577938532,0.0629274760479157,29,"T3",2021,29,"29_A_Alt-2_Planned",5,"PSME",43.2,"Y",17.1,160,0,0,NA,NA,NA,NA,411547.902844451,5276810.42065618,33.1773058422881,28.6997883376185,-0.377344451029785,-0.275656180456281,0.467306285584428,-0.383535451022908,-0.264869179576635,0.466106344604904,0.0198569999999982
"29_56_PSME",411548.36,5276824.6995,215.970815,29.310554,17.586332,3.66245,3.66245,0,244,120,50,0.306,0.99007,73.658342,0,411548.846000105,5276824.84200003,411548.395309,5276824.744788,-32767,29.297609,17.578565,3.66245,3.66245,0,244,120,50,0.306,1.019368,75.670482,0,411548.900308986,5276824.87378799,-0.0353089999989606,-0.0452880002558231,-0.0543088811682537,-0.0317879626527429,0.0574258517402924,0.0629279678947261,29,"T3",2021,29,"29_A_Alt-2_Planned",56,"PSME",30.6,"Y",6.9,106,0,0,NA,NA,NA,NA,411548.687005702,5276824.58750224,25.5981900219308,22.8903118676494,-0.327005702012684,0.111997759900987,0.345653334095952,-0.291696702013724,0.15728576015681,0.331399722863174,0.0129449999999984
